Threshold,Method,Model,Num_Edges_Mean,Num_Edges_Std,Num_Nodes_Mean,Num_Nodes_Std,Modularity_Mean,Modularity_Std,Num_Communities_Mean,Num_Communities_Std,Avg_Community_Size_Mean,Avg_Community_Size_Std,Avg_Clustering_Mean,Avg_Clustering_Std,Graph_Density_Mean,Graph_Density_Std,Avg_Degree_Mean,Avg_Degree_Std,Nodes_Removed_Mean,Nodes_Removed_Std,Edges_Removed_Mean,Edges_Removed_Std,Percent_Nodes_Retained_Mean,Percent_Nodes_Retained_Std,Percent_Edges_Retained_Mean,Percent_Edges_Retained_Std,Accuracy_Mean,Accuracy_Std,Cohen_Kappa_Mean,Cohen_Kappa_Std
0.0,stratified,GCN,262544.0,209.8523290316312,10870.0,113.98537917937838,0.8334234446009687,0.00018459566692860904,903.75,2.9860788111948193,12.027762309235735,0.13233470390437233,0.5705905105856869,0.0038265067518190353,0.004445459800679052,9.078287061654064e-05,48.30994795031288,0.4822939873761479,1691.0,113.98537917937838,152106.0,209.8523290316312,0.8653769604330867,0.009074546547199944,0.6331701434945134,0.0005060950899110864,0.7231909328683522,0.00589164049192481,0.5277486390150996,0.009568480811677788
0.0,stratified,GraphSAGE,262544.0,209.8523290316312,10870.0,113.98537917937838,0.8334234446009687,0.00018459566692860904,903.75,2.9860788111948193,12.027762309235735,0.13233470390437233,0.5705905105856869,0.0038265067518190353,0.004445459800679052,9.078287061654064e-05,48.30994795031288,0.4822939873761479,1691.0,113.98537917937838,152106.0,209.8523290316312,0.8653769604330867,0.009074546547199944,0.6331701434945134,0.0005060950899110864,0.7314734088927637,0.011411888355752303,0.5408564435624241,0.019961868511877548
0.1,blackhole,GAT,167388.75,392.5721801995993,10123.5,47.176971783558415,0.8434695218066137,0.0002971379368733084,997.5,8.020806277010642,10.149341378134274,0.09092536250378959,0.39960440394690766,0.001974867173407673,0.00326702130953534,2.2878462324680814e-05,33.06961543821554,0.07924476613804697,2437.5,47.176971783558415,247261.25,392.5721801995993,0.8059469787437306,0.0037558292957215744,0.40368684432654045,0.0009467555292405464,0.7907585004359198,0.025646511447730568,0.6410324558960658,0.048287510894826
0.1,blackhole,GCN,167388.75,392.5721801995993,10123.5,47.176971783558415,0.8434695218066137,0.0002971379368733084,997.5,8.020806277010642,10.149341378134274,0.09092536250378959,0.39960440394690766,0.001974867173407673,0.00326702130953534,2.2878462324680814e-05,33.06961543821554,0.07924476613804697,2437.5,47.176971783558415,247261.25,392.5721801995993,0.8059469787437306,0.0037558292957215744,0.40368684432654045,0.0009467555292405464,0.801438535309503,0.033505382313034245,0.6605492222626619,0.05655095263782548
0.1,blackhole,GraphSAGE,167388.75,392.5721801995993,10123.5,47.176971783558415,0.8434695218066137,0.0002971379368733084,997.5,8.020806277010642,10.149341378134274,0.09092536250378959,0.39960440394690766,0.001974867173407673,0.00326702130953534,2.2878462324680814e-05,33.06961543821554,0.07924476613804697,2437.5,47.176971783558415,247261.25,392.5721801995993,0.8059469787437306,0.0037558292957215744,0.40368684432654045,0.0009467555292405464,0.781386224934612,0.011618168850706587,0.6216164586559155,0.026673298934344683
0.1,kcenter,GAT,186593.0,0.0,9294.0,0.0,0.8592248988027166,0.0,1109.0,0.0,8.380522993688007,0.0,0.7633414458860909,0.0,0.004320825602273553,0.0,40.15343232192813,0.0,3267.0,0.0,228057.0,0.0,0.739909242894674,0.0,0.4500012058362474,0.0,0.7205754141238012,0.004530211353711058,0.5262947745709627,0.008805763343920525
0.1,kcenter,GCN,186593.0,0.0,9294.0,0.0,0.8592248988027166,0.0,1109.0,0.0,8.380522993688007,0.0,0.7633414458860909,0.0,0.004320825602273553,0.0,40.15343232192813,0.0,3267.0,0.0,228057.0,0.0,0.739909242894674,0.0,0.4500012058362474,0.0,0.7434612031386225,0.005002009438552305,0.563285662459314,0.00851725808455361
0.1,kcenter,GraphSAGE,186593.0,0.0,9294.0,0.0,0.8592248988027166,0.0,1109.0,0.0,8.380522993688007,0.0,0.7633414458860909,0.0,0.004320825602273553,0.0,40.15343232192813,0.0,3267.0,0.0,228057.0,0.0,0.739909242894674,0.0,0.4500012058362474,0.0,0.7410636442894508,0.00537438012464599,0.5473104204862789,0.013236426178703574
0.1,pagerank,GAT,263966.5,154.69216743800143,9602.75,39.24601890638081,0.8410828179970297,0.00010684969976590106,884.75,2.362907813126304,10.853642560948764,0.03823436329624087,0.6369247244795665,0.003095597029143883,0.005725978387819779,4.814511447484044e-05,54.9779984544018,0.23873702281063938,2958.25,39.24601890638081,150683.5,154.69216743800143,0.7644892922538015,0.003124434273256998,0.6366007476184734,0.00037306684538284594,0.7203574542284219,0.005297217708095961,0.5173835238699805,0.011237001012805677
0.1,pagerank,GCN,263966.5,154.69216743800143,9602.75,39.24601890638081,0.8410828179970297,0.00010684969976590106,884.75,2.362907813126304,10.853642560948764,0.03823436329624087,0.6369247244795665,0.003095597029143883,0.005725978387819779,4.814511447484044e-05,54.9779984544018,0.23873702281063938,2958.25,39.24601890638081,150683.5,154.69216743800143,0.7644892922538015,0.003124434273256998,0.6366007476184734,0.00037306684538284594,0.7399738448125546,0.006988325868300524,0.5565821206676835,0.010815853083392137
