Threshold,Method,Model,Num_Edges_Mean,Num_Edges_Std,Num_Nodes_Mean,Num_Nodes_Std,Modularity_Mean,Modularity_Std,Num_Communities_Mean,Num_Communities_Std,Avg_Community_Size_Mean,Avg_Community_Size_Std,Avg_Clustering_Mean,Avg_Clustering_Std,Graph_Density_Mean,Graph_Density_Std,Avg_Degree_Mean,Avg_Degree_Std,Nodes_Removed_Mean,Nodes_Removed_Std,Edges_Removed_Mean,Edges_Removed_Std,Percent_Nodes_Retained_Mean,Percent_Nodes_Retained_Std,Percent_Edges_Retained_Mean,Percent_Edges_Retained_Std,MAE_Mean,MAE_Std,RMSE_Mean,RMSE_Std,R2_Mean,R2_Std
0.2,pagerank,GraphSAGE,227137.5,125.67816039392046,8501.0,31.801467471381464,0.8466468885264534,0.0001810533206086674,881.5,1.2909944487358056,9.643812518004971,0.04127440297346024,0.6591001235910667,0.0009577328745742842,0.0062870029345158075,4.741513853552119e-05,53.43839733673799,0.20411134471831033,4060.0,31.801467471381464,187512.5,125.67816039392046,0.6767773266459677,0.002531762397212145,0.5477812613047148,0.0003030945626285504,1.431347707241819,0.1332027114840523,2.215469406909274,0.12661853627484343,0.09879143038953128,0.1055826178862498
0.2,stratified,GAT,199848.0,79.5277729266114,8696.0,103.86529738079028,0.8466707784166421,0.0002687619267947965,902.25,1.2583057392117916,9.638067089645874,0.10730251342156705,0.5994680301748405,0.0019822766994441626,0.005287882733085473,0.00012725810333339422,45.9682278430213,0.561204767211057,3865.0,103.86529738079028,214802.0,79.5277729266114,0.6923015683464693,0.008268871696583881,0.4819679247558181,0.00019179494254580875,1.0611697546074064,0.03363517345780921,1.6547411016736755,0.02730157868301063,0.4983741062617294,0.016430621385060785
0.2,stratified,GCN,199848.0,79.5277729266114,8696.0,103.86529738079028,0.8466707784166421,0.0002687619267947965,902.25,1.2583057392117916,9.638067089645874,0.10730251342156705,0.5994680301748405,0.0019822766994441626,0.005287882733085473,0.00012725810333339422,45.9682278430213,0.561204767211057,3865.0,103.86529738079028,214802.0,79.5277729266114,0.6923015683464693,0.008268871696583881,0.4819679247558181,0.00019179494254580875,1.172423335446699,0.060768103530396786,1.8811021832639456,0.09407821656602498,0.3506633828539436,0.06536166984245041
0.2,stratified,GraphSAGE,199848.0,79.5277729266114,8696.0,103.86529738079028,0.8466707784166421,0.0002687619267947965,902.25,1.2583057392117916,9.638067089645874,0.10730251342156705,0.5994680301748405,0.0019822766994441626,0.005287882733085473,0.00012725810333339422,45.9682278430213,0.561204767211057,3865.0,103.86529738079028,214802.0,79.5277729266114,0.6923015683464693,0.008268871696583881,0.4819679247558181,0.00019179494254580875,1.057943051244086,0.1726235055867114,1.6470469037609103,0.26594463772454036,0.49341389458092605,0.17339759617204265
0.3,blackhole,GAT,97416.75,255.76209648812312,7710.75,22.081289213570237,0.8535171414185446,0.0004446476773031198,1017.25,6.020797289396148,7.580249607746067,0.06013356765492055,0.3679285782976868,0.00433033321145284,0.003277410444782042,1.3030373341526035e-05,25.26781751597667,0.04460086483870083,4850.25,22.081289213570237,317233.25,255.76209648812312,0.6138643420109864,0.0017579244656930448,0.23493729651513323,0.0006168144133320185,0.8878482778807542,0.07512430336573342,1.3943775337561408,0.08924315695017988,0.6427895705262422,0.04444316931382354
0.3,blackhole,GCN,97416.75,255.76209648812312,7710.75,22.081289213570237,0.8535171414185446,0.0004446476773031198,1017.25,6.020797289396148,7.580249607746067,0.06013356765492055,0.3679285782976868,0.00433033321145284,0.003277410444782042,1.3030373341526035e-05,25.26781751597667,0.04460086483870083,4850.25,22.081289213570237,317233.25,255.76209648812312,0.6138643420109864,0.0017579244656930448,0.23493729651513323,0.0006168144133320185,1.2659934389891319,0.027349113501819414,1.9434914039968079,0.03515541102400989,0.3080049426419236,0.025063768332063197
0.3,blackhole,GraphSAGE,97416.75,255.76209648812312,7710.75,22.081289213570237,0.8535171414185446,0.0004446476773031198,1017.25,6.020797289396148,7.580249607746067,0.06013356765492055,0.3679285782976868,0.00433033321145284,0.003277410444782042,1.3030373341526035e-05,25.26781751597667,0.04460086483870083,4850.25,22.081289213570237,317233.25,255.76209648812312,0.6138643420109864,0.0017579244656930448,0.23493729651513323,0.0006168144133320185,0.7015788103159477,0.030953085139217403,1.0892460332186953,0.03641320024892628,0.7825061355460223,0.014734354736235902
0.3,kcenter,GAT,145128.0,0.0,7180.0,0.0,0.8539239418729795,0.0,994.0,0.0,7.223340040241449,0.0,0.7406067496715977,0.0,0.005631094406038038,0.0,40.425626740947074,0.0,5381.0,0.0,269522.0,0.0,0.5716105405620572,0.0,0.35000120583624744,0.0,1.0514220639774228,0.04447275442073274,1.6345911981380759,0.04227887856878532,0.5103707593635746,0.025321564937447184
0.3,kcenter,GCN,145128.0,0.0,7180.0,0.0,0.8539239418729795,0.0,994.0,0.0,7.223340040241449,0.0,0.7406067496715977,0.0,0.005631094406038038,0.0,40.425626740947074,0.0,5381.0,0.0,269522.0,0.0,0.5716105405620572,0.0,0.35000120583624744,0.0,1.15130880422429,0.030643312483143764,1.854813801911897,0.06724302628078993,0.3692464532436379,0.04568442017946524
0.3,kcenter,GraphSAGE,145128.0,0.0,7180.0,0.0,0.8539239418729795,0.0,994.0,0.0,7.223340040241449,0.0,0.7406067496715977,0.0,0.005631094406038038,0.0,40.425626740947074,0.0,5381.0,0.0,269522.0,0.0,0.5716105405620572,0.0,0.35000120583624744,0.0,0.945283563238826,0.03154077005430246,1.4599228721959698,0.03266493394078187,0.6094703291938276,0.01729002177412859
0.3,pagerank,GAT,193897.0,70.81901816131972,7335.0,34.88074922742725,0.8426331896427005,5.203745587782745e-05,886.25,1.707825127659933,8.276413037814526,0.023956659667254403,0.6617482340549793,0.0027751096317980744,0.007209130313840651,7.025345107566682e-05,52.86992450984882,0.2640140982582497,5226.0,34.88074922742725,220753.0,70.81901816131972,0.5839503224265583,0.002776908624108514,0.46761606173881587,0.00017079227821372692,1.1141859509843324,0.02521096885036356,1.7043848019945882,0.020533126554909152,0.46787488485872386,0.012857727733631598
0.3,pagerank,GCN,193897.0,70.81901816131972,7335.0,34.88074922742725,0.8426331896427005,5.203745587782745e-05,886.25,1.707825127659933,8.276413037814526,0.023956659667254403,0.6617482340549793,0.0027751096317980744,0.007209130313840651,7.025345107566682e-05,52.86992450984882,0.2640140982582497,5226.0,34.88074922742725,220753.0,70.81901816131972,0.5839503224265583,0.002776908624108514,0.46761606173881587,0.00017079227821372692,1.218451454611893,0.05038557251177085,1.9648653400473677,0.08973378324846147,0.2917679432467706,0.06326736553438905
0.3,pagerank,GraphSAGE,193897.0,70.81901816131972,7335.0,34.88074922742725,0.8426331896427005,5.203745587782745e-05,886.25,1.707825127659933,8.276413037814526,0.023956659667254403,0.6617482340549793,0.0027751096317980744,0.007209130313840651,7.025345107566682e-05,52.86992450984882,0.2640140982582497,5226.0,34.88074922742725,220753.0,70.81901816131972,0.5839503224265583,0.002776908624108514,0.46761606173881587,0.00017079227821372692,1.015673497977562,0.019920449832811316,1.5618038453671341,0.01834573063773414,0.5531836090222678,0.010484515094976837
0.3,stratified,GAT,171243.0,155.91236854934462,7492.25,74.46419721360506,0.8431373190080828,0.00013422307748713153,904.75,4.7871355387816905,8.280890993945441,0.04548277188808748,0.6021861535256952,0.0029831198480437093,0.006103334736127525,0.00011597847267806763,45.71512980210029,0.41530166598749807,5068.75,74.46419721360506,243407.0,155.91236854934462,0.5964692301568347,0.005928206131168301,0.4129820330399132,0.0003760095708413128,1.0916771257313256,0.01742228300855947,1.6878877059728925,0.012110855856788026,0.4781627839072917,0.007489954985446901
0.3,stratified,GCN,171243.0,155.91236854934462,7492.25,74.46419721360506,0.8431373190080828,0.00013422307748713153,904.75,4.7871355387816905,8.280890993945441,0.04548277188808748,0.6021861535256952,0.0029831198480437093,0.006103334736127525,0.00011597847267806763,45.71512980210029,0.41530166598749807,5068.75,74.46419721360506,243407.0,155.91236854934462,0.5964692301568347,0.005928206131168301,0.4129820330399132,0.0003760095708413128,1.1857117664932866,0.04386626729253227,1.918783864972855,0.061949609872146115,0.32512601519935974,0.04351776173777149
0.3,stratified,GraphSAGE,171243.0,155.91236854934462,7492.25,74.46419721360506,0.8431373190080828,0.00013422307748713153,904.75,4.7871355387816905,8.280890993945441,0.04548277188808748,0.6021861535256952,0.0029831198480437093,0.006103334736127525,0.00011597847267806763,45.71512980210029,0.41530166598749807,5068.75,74.46419721360506,243407.0,155.91236854934462,0.5964692301568347,0.005928206131168301,0.4129820330399132,0.0003760095708413128,1.0217760969895249,0.015982062286686288,1.5666870699268423,0.014959809406923307,0.5504009387631285,0.008583905382875992
0.4,blackhole,GAT,66833.75,240.42653070463473,6501.75,30.004166377354995,0.8540270184609894,0.00043286151854362095,1027.25,1.2583057392117916,6.329263671662956,0.02373704166213132,0.3440944182779021,0.004879771007030226,0.003162591517241073,1.947973290325923e-05,20.55879257244269,0.0422622123420451,6059.25,30.004166377354995,347816.25,240.42653070463473,0.5176140434678768,0.00238867656853393,0.16118111660436513,0.0005798300511386384,0.8324930194956953,0.08171864401880036,1.3466377545923245,0.10957882431331324,0.6662016754869929,0.0544371322532846
0.4,blackhole,GCN,66833.75,240.42653070463473,6501.75,30.004166377354995,0.8540270184609894,0.00043286151854362095,1027.25,1.2583057392117916,6.329263671662956,0.02373704166213132,0.3440944182779021,0.004879771007030226,0.003162591517241073,1.947973290325923e-05,20.55879257244269,0.0422622123420451,6059.25,30.004166377354995,347816.25,240.42653070463473,0.5176140434678768,0.00238867656853393,0.16118111660436513,0.0005798300511386384,1.1687522425877341,0.08279171812275395,1.7860459304951593,0.09752708322602162,0.41441958007220464,0.06232123905659235
0.4,blackhole,GraphSAGE,66833.75,240.42653070463473,6501.75,30.004166377354995,0.8540270184609894,0.00043286151854362095,1027.25,1.2583057392117916,6.329263671662956,0.02373704166213132,0.3440944182779021,0.004879771007030226,0.003162591517241073,1.947973290325923e-05,20.55879257244269,0.0422622123420451,6059.25,30.004166377354995,347816.25,240.42653070463473,0.5176140434678768,0.00238867656853393,0.16118111660436513,0.0005798300511386384,0.7320480699571371,0.032791367451285545,1.1320805188478626,0.03537092827748472,0.7650888310191597,0.01471776106053983
0.4,kcenter,GAT,124395.0,0.0,6111.0,0.0,0.8431576383754571,0.0,961.0,0.0,6.359001040582727,0.0,0.7123386624346161,0.0,0.006663147483502825,0.0,40.711831124202256,0.0,6450.0,0.0,290255.0,0.0,0.4865058514449487,0.0,0.3,0.0,1.0878575270217634,0.014609179722654584,1.6614453929977853,0.016091847164311775,0.4943687842056129,0.009827001117847085
